,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,movie_title_clean,budget_clean,logGross,logBudget,Aboriginal,Arabic,Aramaic,Bosnian,Cantonese,Chinese,Czech,Danish,Dari,Dutch,Dzongkha,English,Filipino,French,German,Greek,Hebrew,Hindi,Hungarian,Icelandic,Indonesian,Italian,Japanese,Kannada,Kazakh,Korean,Mandarin,Maya,Mongolian,None,Norwegian,Panjabi,Persian,Polish,Portuguese,Romanian,Russian,Slovenian,Spanish,Swahili,Swedish,Tamil,Telugu,Thai,Urdu,Vietnamese,Zulu,Afghanistan,Argentina,Aruba,Australia,Bahamas,Belgium,Brazil,Bulgaria,Cameroon,Canada,Chile,China,Colombia,Czech Republic,Denmark,Egypt,Finland,France,Georgia,Germany,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Ireland,Israel,Italy,Japan,Kenya,Libya,Mexico,Netherlands,New Line,New Zealand,Nigeria,Norway,Official site,Pakistan,Panama,Peru,Philippines,Poland,Romania,Russia,Slovenia,South Africa,South Korea,Soviet Union,Spain,Sweden,Switzerland,Taiwan,Thailand,UK,USA,United Arab Emirates,West Germany,Approved,G,GP,M,NC-17,Not Rated,PG,PG-13,Passed,R,Unrated,X,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
1436,Color,Ken Scott,90.0,91.0,31,141.0,June Diane Raphael,1000.0,10214013.0,Comedy,Tom Wilkinson,Unfinished Business?,23072,1564,Melissa McMeekin,2.0,business trip|company|glory hole|male frontal nudity|male nudity,http://www.imdb.com/title/tt2358925/?ref_=fn_tt_tt_1,89.0,English,USA,R,35000000.0,2015.0,249.0,2.35,0,Unfinished Business,35000000.0,7.009196406,7.544068043999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,Color,John Carpenter,201.0,106.0,0,381.0,Adrienne Barbeau,742.0,25244700.0,Action|Sci-Fi,Donald Pleasence,Escape from New York?,91017,2270,Tom Atkins,1.0,1990s|police|prison|rescue|year 1997,http://www.imdb.com/title/tt0082340/?ref_=fn_tt_tt_1,284.0,English,UK,R,6000000.0,1981.0,602.0,2.35,0,Escape from New York,6000000.0,7.402170214,6.77815125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2332,Color,Mike Marvin,70.0,93.0,28,415.0,Randy Quaid,1000.0,3500000.0,Action|Horror|Romance|Sci-Fi|Thriller,Clint Howard,The Wraith?,10082,2319,Nick Cassavetes,2.0,arizona|death|gang|police|sheriff,http://www.imdb.com/title/tt0092240/?ref_=fn_tt_tt_1,100.0,English,USA,R,2700000.0,1986.0,695.0,1.85,0,The Wraith,2700000.0,6.544068043999999,6.431363763999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1722,Color,Saul Dibb,194.0,110.0,10,844.0,Hayley Atwell,3000.0,13823741.0,Biography|Drama|History|Romance,Dominic Cooper,The Duchess?,61777,6420,Charlotte Rampling,3.0,duchess|duke|heir|infidelity|marriage,http://www.imdb.com/title/tt0864761/?ref_=fn_tt_tt_1,140.0,English,UK,PG-13,13500000.0,2008.0,2000.0,2.35,0,The Duchess,13500000.0,7.140625588,7.130333768,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
689,Color,Peter Billingsley,166.0,113.0,0,721.0,Kristin Davis,4000.0,109176215.0,Comedy,Jon Favreau,Couples Retreat?,83506,8172,Tasha Smith,6.0,couple|island|marriage|tropical|voyeurism,http://www.imdb.com/title/tt1078940/?ref_=fn_tt_tt_1,144.0,English,USA,PG-13,60000000.0,2009.0,722.0,1.85,0,Couples Retreat,60000000.0,8.038128034,7.77815125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Color,Ivan Reitman,97.0,98.0,425,397.0,Anne Heche,11000.0,74329966.0,Action|Adventure|Comedy|Romance,Harrison Ford,Six Days Seven Nights?,60910,12729,Amy Sedaris,2.0,airplane|island|pilot|storm|thunderstorm,http://www.imdb.com/title/tt0120828/?ref_=fn_tt_tt_1,164.0,English,USA,PG-13,70000000.0,1998.0,643.0,2.35,0,Six Days Seven Nights,70000000.0,7.871163934,7.84509804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
395,Color,Andrew Davis,135.0,108.0,99,172.0,Rick Worthy,672.0,40048332.0,Action|Drama|Thriller,Raymond Cruz,Collateral Damage?,61417,1460,Jsu Garcia,1.0,bare chested boy|car explosion|colombia|explosion|terrorism,http://www.imdb.com/title/tt0233469/?ref_=fn_tt_tt_1,339.0,English,USA,R,85000000.0,2002.0,174.0,1.85,941,Collateral Damage,85000000.0,7.602584433,7.929418926,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2147,Color,Jon Amiel,34.0,94.0,36,507.0,Peter Gallagher,13000.0,13801755.0,Action|Comedy|Crime|Thriller,Bill Murray,The Man Who Knew Too Little?,23928,15183,Joanne Whalley,1.0,assassin|bomb|dominatrix|mistaken identity|spy,http://www.imdb.com/title/tt0120483/?ref_=fn_tt_tt_1,100.0,English,USA,PG,20000000.0,1997.0,828.0,1.85,0,The Man Who Knew Too Little,20000000.0,7.139934314,7.3010299960000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2404,Color,Peter Weir,96.0,128.0,608,1000.0,Josh Charles,49000.0,95860116.0,Comedy|Drama,Robin Williams,Dead Poets Society?,277451,51609,Kurtwood Smith,0.0,education|english teacher|poet|professor|student,http://www.imdb.com/title/tt0097165/?ref_=fn_tt_tt_1,491.0,English,USA,PG,16400000.0,1989.0,1000.0,1.85,23000,Dead Poets Society,16400000.0,7.98163795,7.214843847999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,Color,Darren Lynn Bousman,10.0,97.0,163,303.0,Barry Bostwick,636.0,,Horror|Musical,Paul Sorvino,Alleluia! The Devil's Carnival?,259,2438,Terrance Zdunich,5.0,carnival|devil|redemption|reference to god,http://www.imdb.com/title/tt3892618/?ref_=fn_tt_tt_1,20.0,English,USA,,500000.0,2016.0,456.0,1.78,707,Alleluia! The Devil's Carnival,500000.0,0.0,5.6989700039999995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3237,Color,Michael Winnick,15.0,106.0,155,391.0,Helena Mattsson,981.0,,Action,Scott Takeda,Code of Honor?,662,2741,Craig Sheffer,0.0,gun|mayor|nightclub|police|vigilantism,http://www.imdb.com/title/tt4060866/?ref_=fn_tt_tt_1,14.0,English,USA,R,8000000.0,2016.0,505.0,,689,Code of Honor,8000000.0,0.0,6.903089987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,Color,DJ Pooh,22.0,82.0,69,585.0,Mike Epps,939.0,9821335.0,Comedy,Mo'Nique,3 Strikes?,1415,3354,Faizon Love,1.0,adult diaper|diaper|digit in title|dream|sawed off shotgun,http://www.imdb.com/title/tt0199290/?ref_=fn_tt_tt_1,10.0,English,USA,R,6000000.0,2000.0,706.0,1.85,118,3 Strikes,6000000.0,6.992170525,6.77815125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,Color,Chris Columbus,107.0,102.0,0,529.0,Marie Avgeropoulos,946.0,14793904.0,Comedy|Romance,Alan Ruck,"I Love You, Beth Cooper?",28209,4072,Shawn Roberts,1.0,cheerleader|party|popular girl|speech|valedictorian,http://www.imdb.com/title/tt1032815/?ref_=fn_tt_tt_1,80.0,English,Canada,PG-13,18000000.0,2009.0,800.0,1.85,0,"I Love You, Beth Cooper",18000000.0,7.170082796,7.255272505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3437,Color,Kate Barker-Froyland,43.0,86.0,4,444.0,Shawn Parsons,11000.0,20200.0,Drama|Music,Anne Hathaway,Song One?,6797,12772,Li Jun Li,1.0,musician|number in title|recording|sibling,http://www.imdb.com/title/tt2182972/?ref_=fn_tt_tt_1,21.0,English,USA,PG-13,6000000.0,2014.0,485.0,,0,Song One,6000000.0,4.305351368999999,6.77815125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2186,Color,David Cronenberg,345.0,99.0,0,691.0,Viggo Mortensen,13000.0,5702083.0,Biography|Drama|Thriller,Michael Fassbender,A Dangerous Method?,80617,23755,Sarah Gadon,3.0,carl jung|patient|psychoanalysis|russian|sigmund freud,http://www.imdb.com/title/tt1571222/?ref_=fn_tt_tt_1,190.0,English,UK,R,15000000.0,2011.0,10000.0,1.85,36000,A Dangerous Method,15000000.0,6.756033535,7.176091259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2570,Color,Peter Kassovitz,68.0,120.0,0,693.0,Mark Margolis,49000.0,4956401.0,Drama|War,Robin Williams,Jakob the Liar?,12601,51657,Michael Jeter,2.0,german|ghetto|hope|nazi|radio,http://www.imdb.com/title/tt0120716/?ref_=fn_tt_tt_1,89.0,English,France,PG-13,15000000.0,1999.0,1000.0,1.85,0,Jakob the Liar,15000000.0,6.695166436,7.176091259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2726,Color,Joe Cornish,399.0,88.0,115,304.0,Luke Treadaway,1000.0,1024175.0,Action|Comedy|Sci-Fi|Thriller,John Boyega,Attack the Block?,82331,2011,Jodie Whittaker,6.0,alien|alien invasion|apartment|creature|gang,http://www.imdb.com/title/tt1478964/?ref_=fn_tt_tt_1,297.0,English,UK,R,13000000.0,2011.0,305.0,2.35,18000,Attack the Block,13000000.0,6.0103741710000005,7.113943352000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3667,Color,Joel Edgerton,297.0,108.0,0,458.0,Allison Tolman,1000.0,43771291.0,Mystery|Thriller,Busy Philipps,The Gift?,79909,3215,Wendell Pierce,1.0,compulsive liar|fired from a job|gift|rape|substance abuse,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1,279.0,English,USA,R,5000000.0,2015.0,562.0,2.35,15000,The Gift,5000000.0,7.641189356,6.6989700039999995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3866,Color,Marco Kreuzpaintner,40.0,98.0,7,17.0,Kostja Ullmann,289.0,95016.0,Comedy|Drama|Romance|Sport,Alicja Bachleda,Summer Storm?,11074,362,Robert Stadlober,0.0,friend|friendship|rowing|storm|summer camp,http://www.imdb.com/title/tt0420206/?ref_=fn_tt_tt_1,56.0,German,Germany,R,2700000.0,2004.0,38.0,1.85,442,Summer Storm,2700000.0,4.977796743,6.431363763999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1196,Color,Oliver Stone,82.0,140.0,0,552.0,Kevin Dillon,720.0,35183792.0,Biography|Drama|Music|Musical,Michael Wincott,The Doors?,68159,3044,Kathleen Quinlan,1.0,death|paris france|rock band|singer|the doors,http://www.imdb.com/title/tt0101761/?ref_=fn_tt_tt_1,209.0,English,USA,R,38000000.0,1991.0,576.0,2.35,0,The Doors,38000000.0,7.546342645,7.5797835970000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3628,Color,Beto G?mez,16.0,105.0,5,122.0,Gerardo Taracena,274.0,1391770.0,Adventure|Comedy|Western,Jaime Camil,Saving Private Perez?,1592,793,Joaqu?n Cosio,6.0,conflicted hero|flashback|mission|rescue|rescue mission,http://www.imdb.com/title/tt0461336/?ref_=fn_tt_tt_1,14.0,Spanish,Mexico,PG-13,,2011.0,154.0,2.35,0,Saving Private Perez,,6.143567471,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3346,Color,John R. Leonetti,271.0,99.0,40,300.0,Annabelle Wallis,1000.0,84263837.0,Horror|Mystery,Alfre Woodard,Annabelle?,81699,2323,Gabriel Bateman,0.0,horror movie prequel|murder|paranormal activity|self sacrifice|suicide,http://www.imdb.com/title/tt3322940/?ref_=fn_tt_tt_1,291.0,English,USA,R,6500000.0,2014.0,421.0,2.35,45000,Annabelle,6500000.0,7.925641231,6.812913357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2806,Color,Wallace Wolodarsky,53.0,93.0,32,503.0,Barry Watson,529.0,10198766.0,Comedy,Heather Matarazzo,Sorority Boys?,12007,2393,Harland Williams,3.0,college|cruise|drag|female armpit hair|sorority,http://www.imdb.com/title/tt0279781/?ref_=fn_tt_tt_1,105.0,English,USA,R,12000000.0,2002.0,526.0,1.85,507,Sorority Boys,12000000.0,7.0085476270000004,7.079181246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,Color,Martin Scorsese,114.0,164.0,17000,159.0,Barbara Hershey,883.0,8373585.0,Drama,Irvin Kershner,The Last Temptation of Christ?,39680,1934,Roberts Blossom,0.0,carpenter|exorcism|faith|reference to jesus christ|temptation,http://www.imdb.com/title/tt0095497/?ref_=fn_tt_tt_1,308.0,English,USA,R,7000000.0,1988.0,618.0,1.85,0,The Last Temptation of Christ,7000000.0,6.9229114329999994,6.84509804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,Color,John Sayles,68.0,135.0,407,111.0,Clifton James,11000.0,13269963.0,Drama|Mystery,Matthew McConaughey,Lone Star?,23202,11400,Miriam Colon,2.0,father son relationship|interracial relationship|neo western|sheriff|texas,http://www.imdb.com/title/tt0116905/?ref_=fn_tt_tt_1,173.0,English,USA,R,5000000.0,1996.0,189.0,2.35,0,Lone Star,5000000.0,7.122869712000001,6.6989700039999995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3021,Color,Noah Baumbach,270.0,97.0,387,64.0,Maria Dizzia,6000.0,7574066.0,Comedy|Drama,Naomi Watts,While We're Young?,30325,6322,Dree Hemingway,2.0,documentary filmmaker|documentary filmmaking|father in law|generation z|hipster,http://www.imdb.com/title/tt1791682/?ref_=fn_tt_tt_1,96.0,English,USA,R,10000000.0,2014.0,139.0,1.85,0,While We're Young,10000000.0,6.879329085,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
